client_id,invoice_no,date,items,invoice_value
15764,556045,2011-06-08 12:54:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,143.85
15768,551347,2011-04-28 09:20:00,REGENCY CAKESTAND 3 TIER,12.75
15768,553932,2011-05-20 10:29:00,BAKING SET 9 PIECE RETROSPOT,14.850000000000001
15768,563381,2011-08-16 10:48:00,BAKING SET 9 PIECE RETROSPOT|REGENCY CAKESTAND 3 TIER,27.6
15769,540478,2011-01-07 14:53:00,JUMBO BAG RED RETROSPOT,660.0
15769,543831,2011-02-14 09:57:00,JUMBO BAG RED RETROSPOT,660.0
15769,545865,2011-03-07 14:17:00,JUMBO BAG RED RETROSPOT,660.0
15769,546789,2011-03-17 10:17:00,JUMBO BAG RED RETROSPOT,1980.0
15769,554282,2011-05-23 14:01:00,JUMBO BAG RED RETROSPOT,358.0
15769,557485,2011-06-20 14:38:00,JUMBO BAG RED RETROSPOT,537.0
15769,559322,2011-07-07 14:46:00,JUMBO BAG RED RETROSPOT,537.0
15769,564310,2011-08-24 12:51:00,JUMBO BAG RED RETROSPOT,358.0
15769,564311,2011-08-24 12:52:00,JUMBO BAG RED RETROSPOT,358.0
15769,564312,2011-08-24 12:52:00,JUMBO BAG RED RETROSPOT,537.0
15769,569740,2011-10-06 10:52:00,JUMBO BAG RED RETROSPOT,250.6
15769,569839,2011-10-06 13:21:00,JUMBO BAG RED RETROSPOT,179.0
15769,571298,2011-10-17 08:14:00,JUMBO BAG RED RETROSPOT,537.0
15769,580297,2011-12-02 13:52:00,JUMBO BAG RED RETROSPOT,716.0
15774,569211,2011-10-02 12:04:00,WHITE HANGING HEART T-LIGHT HOLDER,11.8
15775,549443,2011-04-08 12:56:00,WHITE HANGING HEART T-LIGHT HOLDER,17.700000000000003
15776,561799,2011-07-29 13:46:00,ASSORTED COLOUR BIRD ORNAMENT|SPOTTY BUNTING,28.37
15777,538671,2010-12-13 16:38:00,WHITE HANGING HEART T-LIGHT HOLDER,81.6
15777,549909,2011-04-12 16:43:00,REGENCY CAKESTAND 3 TIER|WHITE HANGING HEART T-LIGHT HOLDER,119.85
15780,539379,2010-12-17 11:43:00,HEART OF WICKER LARGE|REGENCY CAKESTAND 3 TIER,30.450000000000003
15780,549579,2011-04-11 09:18:00,PACK OF 72 RETROSPOT CAKE CASES|REGENCY CAKESTAND 3 TIER,25.950000000000003
15780,556190,2011-06-09 12:01:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL,37.5
15781,543283,2011-02-07 09:15:00,REGENCY CAKESTAND 3 TIER,12.75
15781,561118,2011-07-25 12:25:00,NATURAL SLATE HEART CHALKBOARD,17.700000000000003
15781,576317,2011-11-14 14:57:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
15782,566282,2011-09-11 14:29:00,PAPER CHAIN KIT 50'S CHRISTMAS,102.0
15782,579551,2011-11-30 10:49:00,PAPER CHAIN KIT 50'S CHRISTMAS,106.2
15783,579270,2011-11-29 09:50:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
15785,544309,2011-02-17 14:17:00,LUNCH BAG RED RETROSPOT|REGENCY CAKESTAND 3 TIER,191.7
15785,554824,2011-05-26 14:21:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|PARTY BUNTING,99.0
15785,574837,2011-11-07 11:33:00,LUNCH BAG RED RETROSPOT,16.5
15786,563557,2011-08-17 13:33:00,ASSORTED COLOUR BIRD ORNAMENT|JAM MAKING SET PRINTED|NATURAL SLATE HEART CHALKBOARD|PACK OF 72 RETROSPOT CAKE CASES|PARTY BUNTING|SPOTTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,229.54000000000002
15786,572499,2011-10-24 14:10:00,PAPER CHAIN KIT 50'S CHRISTMAS,17.700000000000003
15787,576052,2011-11-13 14:48:00,BAKING SET 9 PIECE RETROSPOT,9.9
15787,576054,2011-11-13 14:55:00,BAKING SET 9 PIECE RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN,8.25
15790,579465,2011-11-29 14:53:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL,12.150000000000002
15791,553879,2011-05-19 15:15:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT|PARTY BUNTING|RETROSPOT TEA SET CERAMIC 11 PC|SPOTTY BUNTING,130.05
15791,572932,2011-10-27 10:14:00,JUMBO BAG RED RETROSPOT,20.8
15793,546691,2011-03-16 10:45:00,ASSORTED COLOUR BIRD ORNAMENT|WHITE HANGING HEART T-LIGHT HOLDER,230.32
15793,573483,2011-10-31 11:32:00,ASSORTED COLOUR BIRD ORNAMENT|WHITE HANGING HEART T-LIGHT HOLDER,135.68
15793,578689,2011-11-25 09:31:00,ASSORTED COLOUR BIRD ORNAMENT|WHITE HANGING HEART T-LIGHT HOLDER,122.16
15795,559866,2011-07-13 10:43:00,PARTY BUNTING,19.8
15796,543626,2011-02-10 15:40:00,JAM MAKING SET PRINTED|REGENCY CAKESTAND 3 TIER|WHITE HANGING HEART T-LIGHT HOLDER,69.60000000000001
15796,552259,2011-05-08 11:13:00,REGENCY CAKESTAND 3 TIER,25.5
15796,555522,2011-06-05 11:29:00,WHITE HANGING HEART T-LIGHT HOLDER,17.700000000000003
15796,564059,2011-08-22 14:35:00,HEART OF WICKER LARGE|REGENCY CAKESTAND 3 TIER,43.2
15796,578031,2011-11-22 13:41:00,HEART OF WICKER LARGE|REGENCY CAKESTAND 3 TIER|WHITE HANGING HEART T-LIGHT HOLDER,60.900000000000006
15796,581472,2011-12-08 19:55:00,REGENCY CAKESTAND 3 TIER|SPOTTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,72.9
15797,543394,2011-02-08 10:17:00,WHITE HANGING HEART T-LIGHT HOLDER,244.79999999999998
15799,555876,2011-06-07 15:28:00,PACK OF 72 RETROSPOT CAKE CASES|PARTY BUNTING,52.800000000000004
15799,568168,2011-09-25 12:46:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC|WHITE HANGING HEART T-LIGHT HOLDER,23.700000000000003
15800,549263,2011-04-07 12:39:00,PARTY BUNTING,19.8
15800,564335,2011-08-24 14:23:00,REX CASH+CARRY JUMBO SHOPPER|SET OF 3 CAKE TINS PANTRY DESIGN|SPOTTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,29.5
15801,570459,2011-10-10 15:42:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET WITH JARS|NATURAL SLATE HEART CHALKBOARD|SET OF 3 CAKE TINS PANTRY DESIGN,72.9
15803,571908,2011-10-19 14:56:00,ASSORTED COLOUR BIRD ORNAMENT,94.64
15804,554557,2011-05-25 10:12:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER|SPOTTY BUNTING,41.120000000000005
15804,557676,2011-06-22 10:28:00,REGENCY CAKESTAND 3 TIER,12.75
15804,561889,2011-07-31 13:37:00,ASSORTED COLOUR BIRD ORNAMENT|LUNCH BAG SPACEBOY DESIGN,43.54
15804,564091,2011-08-23 09:57:00,SPOTTY BUNTING,29.700000000000003
15804,565779,2011-09-06 15:14:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
15804,567942,2011-09-22 19:03:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
15804,569716,2011-10-06 08:17:00,ASSORTED COLOUR BIRD ORNAMENT|SPOTTY BUNTING,41.89
15804,577697,2011-11-21 12:02:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
15804,581585,2011-12-09 12:31:00,ASSORTED COLOUR BIRD ORNAMENT,27.04
15805,544894,2011-02-24 12:09:00,PACK OF 72 RETROSPOT CAKE CASES|PARTY BUNTING,33.0
15805,550775,2011-04-20 13:18:00,JUMBO BAG RED RETROSPOT|NATURAL SLATE HEART CHALKBOARD|PARTY BUNTING,58.300000000000004
15805,557226,2011-06-17 13:39:00,PARTY BUNTING|SPOTTY BUNTING,34.650000000000006
15805,564526,2011-08-25 14:50:00,JUMBO BAG RED RETROSPOT|NATURAL SLATE HEART CHALKBOARD|PARTY BUNTING|SET OF 3 CAKE TINS PANTRY DESIGN|SPOTTY BUNTING,102.85000000000001
15805,572652,2011-10-25 12:11:00,ASSORTED COLOUR BIRD ORNAMENT|JUMBO BAG RED RETROSPOT|PAPER CHAIN KIT 50'S CHRISTMAS,52.02
15805,576875,2011-11-16 16:32:00,JUMBO BAG RED RETROSPOT|PAPER CHAIN KIT 50'S CHRISTMAS,122.8
15806,545907,2011-03-08 09:24:00,BAKING SET 9 PIECE RETROSPOT|RETROSPOT TEA SET CERAMIC 11 PC,29.700000000000003
15806,558999,2011-07-05 12:15:00,RETROSPOT TEA SET CERAMIC 11 PC,118.80000000000001
15806,572512,2011-10-24 14:35:00,BAKING SET 9 PIECE RETROSPOT,102.0
15807,568094,2011-09-23 14:43:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|LUNCH BAG CARS BLUE|WHITE HANGING HEART T-LIGHT HOLDER,89.4
15808,537154,2010-12-05 13:05:00,JUMBO BAG RED RETROSPOT|PAPER CHAIN KIT 50'S CHRISTMAS,41.95
15808,538660,2010-12-13 15:37:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL,34.2
15808,540099,2011-01-04 16:41:00,JUMBO BAG RED RETROSPOT|LUNCH BAG RED RETROSPOT|REGENCY CAKESTAND 3 TIER,92.85
15808,543277,2011-02-06 14:33:00,JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS|JUMBO BAG RED RETROSPOT|PARTY BUNTING|REGENCY CAKESTAND 3 TIER|REX CASH+CARRY JUMBO SHOPPER|SET OF 3 CAKE TINS PANTRY DESIGN,177.95
15809,553902,2011-05-19 18:02:00,REGENCY CAKESTAND 3 TIER,12.75
15810,544094,2011-02-16 09:11:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|PACK OF 72 RETROSPOT CAKE CASES,62.7
15810,557762,2011-06-22 14:01:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN,49.5
15811,543996,2011-02-15 10:46:00,PARTY BUNTING,24.75
15811,553672,2011-05-18 12:44:00,BAKING SET 9 PIECE RETROSPOT|PARTY BUNTING|REGENCY CAKESTAND 3 TIER|SPOTTY BUNTING,62.25
15811,564559,2011-08-26 09:37:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,39.019999999999996
15811,577082,2011-11-17 15:31:00,PAPER CHAIN KIT 50'S CHRISTMAS,17.700000000000003
15812,555499,2011-06-03 15:31:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER|SPOTTY BUNTING,55.97
15812,559640,2011-07-11 12:30:00,PARTY BUNTING|SPOTTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,496.6
15813,549999,2011-04-14 09:09:00,JAM MAKING SET WITH JARS|REGENCY CAKESTAND 3 TIER,200.7
15813,553205,2011-05-16 08:13:00,JAM MAKING SET PRINTED|SPOTTY BUNTING,32.25
15814,571936,2011-10-20 09:04:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
15814,572108,2011-10-20 18:08:00,ASSORTED COLOUR BIRD ORNAMENT,81.12
15814,578100,2011-11-23 08:17:00,PACK OF 72 RETROSPOT CAKE CASES,13.200000000000001
15819,545909,2011-03-08 09:45:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET PRINTED|RETROSPOT TEA SET CERAMIC 11 PC,47.1
15819,554497,2011-05-24 14:38:00,LUNCH BAG SPACEBOY DESIGN,16.5
15819,561896,2011-07-31 15:22:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
15820,541948,2011-01-24 12:00:00,REX CASH+CARRY JUMBO SHOPPER,1.9
15821,570228,2011-10-09 13:28:00,JAM MAKING SET WITH JARS|LUNCH BAG CARS BLUE,16.05
15821,572909,2011-10-26 15:48:00,JAM MAKING SET WITH JARS|LUNCH BAG RED RETROSPOT,37.75
15822,539015,2010-12-15 13:38:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|REX CASH+CARRY JUMBO SHOPPER,77.15
15825,557471,2011-06-20 13:27:00,HEART OF WICKER SMALL,19.799999999999997
15826,553060,2011-05-13 10:44:00,ASSORTED COLOUR BIRD ORNAMENT|NATURAL SLATE HEART CHALKBOARD|PACK OF 72 RETROSPOT CAKE CASES|SPOTTY BUNTING,148.56
15826,571247,2011-10-14 16:04:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER|SPOTTY BUNTING,125.46000000000001
15827,536740,2010-12-02 13:08:00,JAM MAKING SET PRINTED,17.4
15827,542384,2011-01-27 14:31:00,REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,27.6
15827,543520,2011-02-09 11:43:00,SET OF 3 CAKE TINS PANTRY DESIGN,29.700000000000003
15827,545601,2011-03-04 11:49:00,SET OF 3 CAKE TINS PANTRY DESIGN,14.850000000000001
15827,552299,2011-05-08 14:44:00,REGENCY CAKESTAND 3 TIER,12.75
15827,556205,2011-06-09 13:37:00,REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,27.6
15827,560906,2011-07-21 17:55:00,REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,27.6
15827,563574,2011-08-17 15:05:00,SET OF 3 CAKE TINS PANTRY DESIGN,14.850000000000001
15831,541591,2011-01-19 14:52:00,HEART OF WICKER SMALL|LUNCH BAG RED RETROSPOT,59.65
15834,545901,2011-03-07 17:52:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|SET OF 3 CAKE TINS PANTRY DESIGN,28.05
15834,558123,2011-06-27 10:16:00,JAM MAKING SET PRINTED|SPOTTY BUNTING,32.25
15834,569136,2011-09-30 14:41:00,PARTY BUNTING|SPOTTY BUNTING,49.5
15835,541003,2011-01-13 10:35:00,JUMBO BAG RED RETROSPOT,19.5
15835,547674,2011-03-24 13:59:00,JUMBO BAG RED RETROSPOT,19.5
15835,572908,2011-10-26 15:47:00,RETROSPOT TEA SET CERAMIC 11 PC,14.850000000000001
15836,572107,2011-10-20 17:13:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER|SPOTTY BUNTING,41.120000000000005
15837,569718,2011-10-06 09:01:00,JAM MAKING SET PRINTED,17.4
15838,537476,2010-12-07 11:26:00,JUMBO BAG RED RETROSPOT,495.0
15838,548899,2011-04-04 16:31:00,JUMBO BAG RED RETROSPOT,179.0
15838,555352,2011-06-02 12:46:00,JUMBO BAG RED RETROSPOT,179.0
15838,558201,2011-06-27 13:12:00,JUMBO BAG RED RETROSPOT,179.0
15838,562880,2011-08-10 10:53:00,JUMBO BAG RED RETROSPOT,358.0
15838,567962,2011-09-23 09:19:00,JUMBO BAG RED RETROSPOT,358.0
15838,569815,2011-10-06 11:53:00,JUMBO BAG RED RETROSPOT,1790.0
15838,576219,2011-11-14 12:58:00,JUMBO BAG RED RETROSPOT,716.0
15839,560086,2011-07-14 16:35:00,LUNCH BAG RED RETROSPOT,16.5
15839,567454,2011-09-20 12:12:00,BAKING SET 9 PIECE RETROSPOT|LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN,47.85
15839,574702,2011-11-06 13:54:00,ASSORTED COLOUR BIRD ORNAMENT|BAKING SET 9 PIECE RETROSPOT,71.59
15840,557414,2011-06-20 11:42:00,BAKING SET 9 PIECE RETROSPOT|PARTY BUNTING|SET OF 3 CAKE TINS PANTRY DESIGN,49.5
15840,570696,2011-10-12 09:08:00,PARTY BUNTING,19.8
15841,540153,2011-01-05 11:25:00,PARTY BUNTING|WHITE HANGING HEART T-LIGHT HOLDER,269.1
15843,543485,2011-02-09 10:19:00,REGENCY CAKESTAND 3 TIER|SET OF 3 CAKE TINS PANTRY DESIGN,27.6
15845,540374,2011-01-06 17:19:00,ASSORTED COLOUR BIRD ORNAMENT|LUNCH BAG SPACEBOY DESIGN,73.56
15845,544943,2011-02-25 10:39:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|JUMBO BAG RED RETROSPOT,149.4
15845,553042,2011-05-13 09:01:00,ASSORTED COLOUR BIRD ORNAMENT|SPOTTY BUNTING,83.78
15845,556538,2011-06-13 12:42:00,HEART OF WICKER SMALL|JAM MAKING SET PRINTED|JAM MAKING SET WITH JARS,82.5
15845,560288,2011-07-18 10:05:00,ASSORTED COLOUR BIRD ORNAMENT|JAM MAKING SET PRINTED|SET OF 3 CAKE TINS PANTRY DESIGN,163.02
15845,566621,2011-09-14 09:22:00,ASSORTED COLOUR BIRD ORNAMENT,27.04
15845,574345,2011-11-04 10:18:00,ASSORTED COLOUR BIRD ORNAMENT,40.56
15845,577824,2011-11-22 09:42:00,ASSORTED COLOUR BIRD ORNAMENT,27.04
15847,573899,2011-11-01 14:41:00,ASSORTED COLOUR BIRD ORNAMENT|NATURAL SLATE HEART CHALKBOARD,44.74
15850,558049,2011-06-24 14:16:00,JAM MAKING SET PRINTED|LUNCH BAG RED RETROSPOT|REX CASH+CARRY JUMBO SHOPPER,5.5
15850,577536,2011-11-20 14:14:00,PAPER CHAIN KIT 50'S CHRISTMAS|REX CASH+CARRY JUMBO SHOPPER,6.8500000000000005
15852,554813,2011-05-26 13:26:00,REGENCY CAKESTAND 3 TIER,12.75
15854,538592,2010-12-13 11:47:00,REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,16.55
15854,542897,2011-02-01 13:55:00,WHITE HANGING HEART T-LIGHT HOLDER,17.700000000000003
15854,553202,2011-05-15 16:02:00,REX CASH+CARRY JUMBO SHOPPER,5.699999999999999
15854,560988,2011-07-22 13:17:00,WHITE HANGING HEART T-LIGHT HOLDER,17.700000000000003
15854,580654,2011-12-05 13:37:00,ASSORTED COLOUR BIRD ORNAMENT,1.69
15855,549976,2011-04-13 14:39:00,PARTY BUNTING,19.8
15855,553538,2011-05-17 15:26:00,LUNCH BAG SPACEBOY DESIGN|REX CASH+CARRY JUMBO SHOPPER,6.85
15855,556121,2011-06-09 10:09:00,PARTY BUNTING|REX CASH+CARRY JUMBO SHOPPER,15.8
15855,561231,2011-07-26 10:20:00,PARTY BUNTING|REX CASH+CARRY JUMBO SHOPPER,41.5
15856,538053,2010-12-09 13:34:00,PAPER CHAIN KIT 50'S CHRISTMAS|WHITE HANGING HEART T-LIGHT HOLDER,99.3
15856,539985,2010-12-23 15:16:00,WHITE HANGING HEART T-LIGHT HOLDER,81.6
15856,543774,2011-02-11 15:56:00,WHITE HANGING HEART T-LIGHT HOLDER,81.6
15856,548450,2011-03-31 11:20:00,REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,83.5
15856,548686,2011-04-01 16:49:00,WHITE HANGING HEART T-LIGHT HOLDER,81.6
15856,550964,2011-04-21 16:48:00,WHITE HANGING HEART T-LIGHT HOLDER,81.6
15856,553935,2011-05-20 10:32:00,PACK OF 72 RETROSPOT CAKE CASES|REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,84.75
15856,556455,2011-06-10 16:46:00,WHITE HANGING HEART T-LIGHT HOLDER,81.6
15856,561009,2011-07-22 16:03:00,WHITE HANGING HEART T-LIGHT HOLDER,81.6
15856,564735,2011-08-28 13:35:00,ASSORTED COLOUR BIRD ORNAMENT,13.52
15856,565398,2011-09-02 16:50:00,WHITE HANGING HEART T-LIGHT HOLDER,81.6
15856,571231,2011-10-14 14:22:00,SET OF 3 CAKE TINS PANTRY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,149.6
15856,580292,2011-12-02 13:37:00,HEART OF WICKER SMALL|WHITE HANGING HEART T-LIGHT HOLDER,173.1
15856,580357,2011-12-02 16:07:00,WHITE HANGING HEART T-LIGHT HOLDER,81.6
15856,580662,2011-12-05 13:58:00,WHITE HANGING HEART T-LIGHT HOLDER,408.0
15858,578479,2011-11-24 12:48:00,LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN,3.3
15860,537301,2010-12-06 11:38:00,HEART OF WICKER LARGE|REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,24.55
15860,548610,2011-04-01 11:28:00,REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,3.9000000000000004
15860,560442,2011-07-18 16:59:00,REX CASH+CARRY JUMBO SHOPPER|SPOTTY BUNTING,30.650000000000002
15860,562581,2011-08-07 13:43:00,PARTY BUNTING|REX CASH+CARRY JUMBO SHOPPER|SPOTTY BUNTING,30.650000000000002
15860,565248,2011-09-02 10:34:00,REX CASH+CARRY JUMBO SHOPPER,1.9
15860,573331,2011-10-30 11:25:00,PARTY BUNTING|REX CASH+CARRY JUMBO SHOPPER,26.65
15861,546912,2011-03-17 20:12:00,LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|SET OF 3 CAKE TINS PANTRY DESIGN,26.4
15861,546913,2011-03-17 20:18:00,SET OF 3 CAKE TINS PANTRY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,18.75
15861,561600,2011-07-28 11:29:00,JAM MAKING SET PRINTED|LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN|REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,36.35
15861,572653,2011-10-25 12:12:00,LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES|PAPER CHAIN KIT 50'S CHRISTMAS|REX CASH+CARRY JUMBO SHOPPER|SET OF 3 CAKE TINS PANTRY DESIGN,42.15
15861,576057,2011-11-13 15:05:00,LUNCH BAG RED RETROSPOT|PACK OF 72 RETROSPOT CAKE CASES,8.25
15861,576057,2011-11-13 15:06:00,LUNCH BAG CARS BLUE|LUNCH BAG SPACEBOY DESIGN,9.899999999999999
15861,576075,2011-11-13 16:16:00,HEART OF WICKER LARGE|LUNCH BAG CARS BLUE|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|PACK OF 72 RETROSPOT CAKE CASES,22.4
15861,578995,2011-11-27 15:59:00,LUNCH BAG RED RETROSPOT|PAPER CHAIN KIT 50'S CHRISTMAS|REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,26.55
15862,536401,2010-12-01 11:21:00,JAM MAKING SET PRINTED|LUNCH BAG RED RETROSPOT|LUNCH BAG SPACEBOY DESIGN|WHITE HANGING HEART T-LIGHT HOLDER,22.55
15862,553864,2011-05-19 14:08:00,PARTY BUNTING|REX CASH+CARRY JUMBO SHOPPER|SPOTTY BUNTING,15.799999999999999
15862,563890,2011-08-19 16:34:00,REX CASH+CARRY JUMBO SHOPPER,0.95
15862,580062,2011-12-01 13:28:00,REX CASH+CARRY JUMBO SHOPPER|WHITE HANGING HEART T-LIGHT HOLDER,6.8500000000000005
15863,576214,2011-11-14 12:49:00,BAKING SET 9 PIECE RETROSPOT,4.95
15865,552559,2011-05-10 11:44:00,REGENCY CAKESTAND 3 TIER,51.0
15865,566308,2011-09-12 09:38:00,REGENCY CAKESTAND 3 TIER,25.5
15866,564843,2011-08-30 14:09:00,JAM MAKING SET WITH JARS,12.75
15867,540687,2011-01-10 17:18:00,ASSORTED COLOUR BIRD ORNAMENT,27.04
15867,546665,2011-03-15 15:06:00,ASSORTED COLOUR BIRD ORNAMENT,18.59
15867,549730,2011-04-11 16:35:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,51.769999999999996
15867,554964,2011-05-27 15:57:00,REGENCY CAKESTAND 3 TIER,25.5
15867,556244,2011-06-09 16:08:00,PARTY BUNTING,9.9
15867,560579,2011-07-19 15:13:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,51.769999999999996
15867,563720,2011-08-18 16:24:00,REGENCY CAKESTAND 3 TIER,25.5
15867,569143,2011-09-30 15:04:00,REGENCY CAKESTAND 3 TIER,25.5
15867,577095,2011-11-17 16:39:00,PAPER CHAIN KIT 50'S CHRISTMAS,2.95
15867,580505,2011-12-04 13:32:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER,78.03999999999999
15870,574826,2011-11-07 10:58:00,PACK OF 72 RETROSPOT CAKE CASES|PAPER CHAIN KIT 50'S CHRISTMAS|PARTY BUNTING,43.95
15872,578781,2011-11-25 11:54:00,BAKING SET 9 PIECE RETROSPOT,4.95
15874,549431,2011-04-08 12:17:00,WHITE HANGING HEART T-LIGHT HOLDER,73.75
15874,552064,2011-05-06 11:05:00,JAM MAKING SET WITH JARS,4.25
15874,570113,2011-10-07 12:31:00,PARTY BUNTING|SET OF 3 CAKE TINS PANTRY DESIGN,148.5
15877,577855,2011-11-22 11:18:00,JAM MAKING SET WITH JARS|PAPER CHAIN KIT 50'S CHRISTMAS|RETROSPOT TEA SET CERAMIC 11 PC,12.15
15880,537144,2010-12-05 13:00:00,HEART OF WICKER LARGE|HEART OF WICKER SMALL|JUMBO BAG RED RETROSPOT|PAPER CHAIN KIT 50'S CHRISTMAS|WHITE HANGING HEART T-LIGHT HOLDER,20.0
15881,538309,2010-12-10 13:32:00,REX CASH+CARRY JUMBO SHOPPER,5.699999999999999
15881,542745,2011-01-31 16:47:00,BAKING SET 9 PIECE RETROSPOT,64.35000000000001
15881,542746,2011-01-31 16:48:00,REX CASH+CARRY JUMBO SHOPPER,1.9
15883,574725,2011-11-06 14:50:00,REGENCY CAKESTAND 3 TIER|REX CASH+CARRY JUMBO SHOPPER,13.7
15883,581192,2011-12-07 17:05:00,REGENCY CAKESTAND 3 TIER,25.5
15885,565862,2011-09-07 14:56:00,REGENCY CAKESTAND 3 TIER,51.0
15886,570430,2011-10-10 14:25:00,REX CASH+CARRY JUMBO SHOPPER,0.95
15888,567460,2011-09-20 12:30:00,ASSORTED COLOUR BIRD ORNAMENT|REGENCY CAKESTAND 3 TIER|SPOTTY BUNTING,94.97
15889,537208,2010-12-05 15:12:00,ASSORTED COLOUR BIRD ORNAMENT|REX CASH+CARRY JUMBO SHOPPER,15.42
15889,559106,2011-07-06 11:10:00,REX CASH+CARRY JUMBO SHOPPER,1.9
15894,537199,2010-12-05 14:06:00,PACK OF 72 RETROSPOT CAKE CASES|REX CASH+CARRY JUMBO SHOPPER,3.55
15894,548501,2011-03-31 13:50:00,BAKING SET 9 PIECE RETROSPOT,74.25
15898,547033,2011-03-20 10:28:00,JUMBO BAG RED RETROSPOT,19.5
15898,581421,2011-12-08 15:23:00,JUMBO BAG RED RETROSPOT,18.72
15900,576690,2011-11-16 12:19:00,HEART OF WICKER SMALL,6.6
15901,568050,2011-09-23 12:38:00,JAM MAKING SET PRINTED,1.45
15901,578250,2011-11-23 12:43:00,BAKING SET 9 PIECE RETROSPOT|JAM MAKING SET WITH JARS|PAPER CHAIN KIT 50'S CHRISTMAS|RETROSPOT TEA SET CERAMIC 11 PC,22.05
15903,575978,2011-11-13 13:27:00,REGENCY CAKESTAND 3 TIER,175.2
15904,580094,2011-12-01 14:50:00,PAPER CHAIN KIT 50'S CHRISTMAS,5.9
15906,548158,2011-03-29 13:28:00,REGENCY CAKESTAND 3 TIER,51.0
